item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	optional-payment-type-exclusion	status	maximum-retail-price
RETAIL SUPPLIES Mold Tray 8-Cavity Different Sizes Love Heart Shape Suitable for Fondant, Gum Paste, and Chocolate Mold		1111YTD9C7D	6N-OQX4-RNRH	197	4	2021-11-11 15:26:57 IST		y	1			11				B08NXKHQ9S						B08NXKHQ9S			0	DEFAULT		Active	400.0
AMC Bunny Silicone Cupcake DIY Art Multipurpose Clay, Resin, Sugar, Cement Mould (3D Rabbit)		1109YP7ONHO	6X-R40V-W8OI	283	4	2021-11-09 18:23:48 IST		y	1			11				B08M62MWKN						B08M62MWKN			0	DEFAULT		Active	500.0
AOF Lemon Slice Fondant Mold Orange Fruit Piece Silicone Chocolate Candy Cake Cupcake Decorating Tool Polymer Clay Epoxy Resin Mold	Lemon Slice Fondant Mold Orange Fruit Piece Silicone Chocolate Candy Cake Cupcake Decorating Tool Polymer Clay Epoxy Resin Mold	1029Y6KALZG	73-DEDM-ES5T	105	3	2021-10-29 13:55:28 IST		y	1			11				B09KNCYBTT						B09KNCYBTT			0	DEFAULT		Active	300.0
AMN Small Size Koi Fish Fondant Mold (2.5"x1.4")- MoldFun Carp Fish Sugar Craft Silicone Mold for Cake/Cupcake Decorating, Gum Paste, Polymer Clay		1111YTR41MK	73-QZCV-M6AK	269	2	2021-11-11 19:09:40 IST		y	1			11				B08SBW38B5						B08SBW38B5			0	DEFAULT		Active	500.0
ANJ Human Face Silicone Fondant Mold Chocolate Polymer Clay Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0310YQI45X3	74-ESFC-441V	299	4	2021-03-10 17:12:06 IST		y	1			11				B084TNQGK2						B084TNQGK2			0	DEFAULT		Active	600.0
AAP Cactus Candle Mold,3D Cactus Silicone Mold,Mold for Candle Making,Cactus Fondant Cake Mold,Cactus Shape Silicone Cake,Chocolate Mold DIY Plant Shape for Clay Cement Art Candle Resin soap Making Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0425ZG35MXU	74-WO59-LJGO	299	3	2022-04-25 18:26:15 IST		y	1			11				B09YRZ27T1						B09YRZ27T1			0	DEFAULT		Active	500.0
CRAFTIAL CURVE AAI Pearl Seashell Silicone Mold DIY Resin Cement Candle Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1020YO1RXDJ	79-SK4N-ICK8	749	1	2021-10-20 13:05:55 IST		y	1			11				B09JWBGVVY						B09JWBGVVY			0	DEFAULT		Active	1200.0
AED Jain Jainism Hindu God Silicone Mold Parshvanath Mahaveer Mahavir Jayanti Worship Idol Making Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0913ZYWAG12	7Q-OU79-DIM6	210	1	2022-09-13 14:40:57 IST		y	1			11				B0BF533YNQ						B0BF533YNQ			0	DEFAULT		Active	500.0
ABD Valentine Couple Horse Pair Silicone Candle Mold Flexible and Washable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0118ZQ2ZOJ6	7R-GTBT-GRMO	1500	1	2022-01-18 17:29:37 IST		y	1			11				B09QMKPWG3						B09QMKPWG3			0	DEFAULT		Active	2000.0
ALW Silicone Mold Baby Nipple and Feeder Fondant Cake Decorating Tools Chocolate Pudding Jelly Candy Cookie Biscuit Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0429Y5J3J63	7U-AWBX-14VO	199	2	2021-04-29 14:53:29 IST		y	1			11				B093SYJQ87						B093SYJQ87			0	DEFAULT		Active	500.0
ALR Bone Dog Paw Silicone Mold Cake Decorating Tools Cookie Cutter Pastry Accessory Kitchen Accessoriess		1105YJ5XJX4	7X-7RTB-M9YQ	285	3	2021-11-05 19:00:21 IST		y	1			11				B08SM6WD38						B08SM6WD38			0	DEFAULT		Active	500.0
ACZ Cute Elephant Pair Silicone Mold for Fondant Cement Resin Chocolate Crafts.Indian Elephant Welcome Charm Home Wall Decor Statue Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0905ZGF67GB	85-KTNR-6A9T	549	2	2022-09-05 18:18:37 IST		y	1			11				B0BD5MDTNP						B0BD5MDTNP			0	DEFAULT		Active	800.0
AMI 3D Pegasus Silicone Mold Horse Fondant Molds Sugarcraft Cake Decorating Tools Soap Fimo Clay Moulds		1111YTROVGI	8A-K9QX-RR4Z	240	2	2021-11-11 17:48:57 IST		y	1			11				B0823KF9RG						B0823KF9RG			0	DEFAULT		Active	500.0
Border Frame Pattern Silicone Mold DIY Cement Resin Chocolate Flexible and Reusable Silicone Mould	border frame pattern silicone mold DIY cement resin chocolate flexible and reusable silicone mould clour :grey	0720YQ4LIMQ	8I-JSVN-HB6R	149	2	2021-07-20 16:49:07 IST		y	1			11				B099X2QTDZ						B099X2QTDZ			0	DEFAULT		Active	400.0
Tropical BirdsDesign DIY Art Fondant Cake Silicone Mold Mould	Giving you 5 different birds including, Flamingo 3" x 5", Cockatoo 1" x 2 3/4", Toucan 1 3/4" x 2 1/4", Parrot 6" x 1 3/4" and Humming Bird 1 3/4" x 1 3/4"! The Flamingo can also be used as a Stork! 100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0629YMBHUD3	8O-JVEP-K1Y9	980	1	2021-06-29 14:57:14 IST		y	1			11				B0987J842C						B0987J842C			0	DEFAULT		Active	1500.0
AGQ Silicone Mold Peacock Pair Crafts Decorating Cake Fondant Silicone Molds Frame Pattern Home Door Cake Decorations	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0415ZYBH1N1	8U-36PF-5AW8	449	2	2022-04-15 14:02:32 IST		y	1			11				B09Y1SXBJX						B09Y1SXBJX			0	DEFAULT		Active	800.0
AJW 1PC Small Bear Sugar Buttons Silicone Mold Fondant Mold Cake Decorating Tools Chocolate Gumpaste Mold		1105YJ2CY8Z	92-L5XZ-BPYL	135	3	2021-11-05 17:35:58 IST		y	1			11				B07YCJBS4S						B07YCJBS4S			0	DEFAULT		Active	300.0
CRAFTIAL CURVE Silicone Fairy Sugar Buttons Fondant Baking Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YE4FRUC	9B-VRL8-JYUU	219	3	2021-05-04 14:08:36 IST		y	1			11				B0943RCGSK						B0943RCGSK			0	DEFAULT		Active	500.0
Generic Swan Fondant Chocolate Candy Jelly Cake Mold		1111YTEKAP2	A4-3MX1-RP52	158	4	2021-11-11 15:09:32 IST		y	1			11				B075V5L7Z4						B075V5L7Z4			0	DEFAULT		Active	300.0
AQA 3D swan Leaves Cake resine Fondant Silicone Mould		1110YR5QGJM	AF-53HZ-GC1R	138	4	2021-11-10 14:12:53 IST		y	1			11				B08SQSF453						B08SQSF453			0	DEFAULT		Active	300.0
AAL Tea Light Holder Mold Design Silicone Mould Dotting Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0820YDR5ELO	AM-J422-SQCR	630	2	2021-08-20 18:11:42 IST		y	1			11				B09D8B1M59						B09D8B1M59			0	DEFAULT		Active	1000.0
AKJ Sea Horse Silicone Fondant Mould		1111YTDW60C	B5-5C46-RXMW	175	4	2021-11-11 15:20:33 IST		y	1			11				B08RZ3WY4T						B08RZ3WY4T			0	DEFAULT		Active	300.0
ABF Cute 3D owl Silicone Candle Making Mold Resin Bird Lover Form Sculpture Big Resin Mould Feathers Dimensional Owls Birds for Candles	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0425ZG6LR1P	B7-KUUC-BK2Y	890	1	2022-04-25 19:38:09 IST		y	1			11				B09YS3MZW7						B09YS3MZW7			0	DEFAULT		Active	1200.0
AEN 3D Ice Cream Ball Silicone Mold Ice Cream Scoop Lolly Mould Fondant Cake Mold Mousse Chocolates Decoration Random Color Kitchen Baking Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0519ZLUMO4P	BD-EMQC-YK1S	249	1	2022-05-19 16:53:50 IST		y	1			11				B0B1QLLK4T						B0B1QLLK4T			0	DEFAULT		Active	400.0
AAQ 3D Santa Candle Silicone Mold DIY Handmade Soap Craft Resin Clay Chocolate Mold Christmas Decorating Tool	3D Santa Candle Mold Silicone Mold DIY Handmade Soap Mould Craft Resin Clay Chocolate Mold Christmas Decorating Tool size-8x5.5x6 cm	0425ZG01CBL	BI-R8FY-WE9C	890	1	2022-04-25 19:12:53 IST		y	1			11				B09YRZFZM8						B09YRZFZM8			0	DEFAULT		Active	1100.0
Guru Nanak Sahib Silicone Mold Sikhism Sikh Dharma god Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0730ZQN1FXL	BJ-Z9YV-UET6	299	1	2022-07-30 14:05:26 IST		y	1			11				B0B84TXRY7						B0B84TXRY7			0	DEFAULT		Active	400.0
AET Flower Silicone Resin Molds Cake Tools Fondant Molds Cake Decorating Tools Pastry Kitchen Baking Accessories	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0621ZD8GW8N	BK-MDNK-2F8R	169	2	2022-06-21 17:57:17 IST		y	1			11				B0B4PDKPLS						B0B4PDKPLS			0	DEFAULT		Active	300.0
ABW Silicone Chocolate CHIP Mold' Art and Craft Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0726ZGMESUC	BO-FWTC-Z812	160	2	2022-07-26 12:39:15 IST		y	1			11				B0B7MNR4WJ						B0B7MNR4WJ			0	DEFAULT		Active	250.0
retail supplies Indosilico 3D Kittens Silicone Molds		1108YN5M034	BP-MVCP-6NC8	258	4	2021-11-08 19:04:15 IST		y	1			11				B07QN54DRQ						B07QN54DRQ			0	DEFAULT		Active	400.0
CRAFTIAL CURVE AMT Lady Pattern Silicone Mold DIY Resin Cement soap Clay Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1029Y6T9N6V	BX-A3A2-VZT6	249	2	2021-10-29 16:56:03 IST		y	1			11				B09KNNV3JY						B09KNNV3JY			0	DEFAULT		Active	600.0
ALA Ribbon Bow Silicone Mold Decorating Cupcake Gumpaste Fondant Mould epoxy Resin Decorative Craft		1111YTW3QDW	C6-4Z8Z-N0C0	289	3	2021-11-11 18:31:35 IST		y	1			11				B08SMKD961						B08SMKD961			0	DEFAULT		Active	500.0
AFH Buddha Mini Figurine Statue Mould Sculpture Meditation Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0217YRPIMIX	CC_close_hand_buddha	790	2	2021-02-18 02:26:28 IST		y	1			11				B08FDPQNZH						B08FDPQNZH			0	DEFAULT		Active	1200.0
AAH Clam Shell Candle Silicone Mold-3D Shell Candle Mold-Sea Shell Candles Mold-Seashell Pillar Candle Mold-Beach Candles Mold-Home Decor Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0428ZM5MWN4	CJ-A78J-QXIM	750	1	2022-04-28 14:12:08 IST		y	1			11				B09Z2P8PBM						B09Z2P8PBM			0	DEFAULT		Active	1000.0
CRAFTIAL CURVE AAB Large 3D Mystical Cat Silicone Mould for Resin, Wax, Candles, Fondant, Chocolate, soap etc	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1116Y2HE74C	CL-6BIN-4TEA	1599	1	2021-11-16 17:01:44 IST		y	1			11				B09LYWX6PW						B09LYWX6PW			0	DEFAULT		Active	3000.0
AKO Baby Angel Heart Mold, Silicone DIY Art Mould Multipurpose Clay, Resin, Sugar, Cement Craft Project		1105YJ12KN3	CQ-ZLQ5-K0GX	159	3	2021-11-05 17:21:00 IST		y	1			11				B07LC2FYX7						B07LC2FYX7			0	DEFAULT		Active	400.0
AMI Horse Angel Wing Pegasus Decoration Reusable Mold		1111YTFTQPV	CS-9M3H-38QR	285	3	2021-11-11 15:35:09 IST		y	1			11				B08MBFQRQ6						B08MBFQRQ6			0	DEFAULT		Active	400.0
AFC Yin yang Candle Holder Silicon Mold, Yin yang Candle Holder Making, Yin yang Silicone tealight Holder Mould Yinyang Dotted Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0629ZVC0MZP	D0-KUTG-VB1W	979	1	2022-06-29 19:27:57 IST		y	1			11				B0B5F8LZ9G						B0B5F8LZ9G			0	DEFAULT		Active	1500.0
